,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
gold_00071,"[0.03320012241601944, 0.003211790230125189, 0.0032429532147943974, 0.06328239291906357, 0.6327657699584961, 0.00023497792426496744, 0.2546352744102478, 0.009103669784963131, 0.00032305088825523853]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6327657699584961,中立/neutral
gold_00072,"[0.03714403137564659, 0.10094904154539108, 0.007150708697736263, 0.04340987280011177, 0.6960492730140686, 0.004224518779665232, 0.02439114823937416, 0.0143593056127429, 0.07232217490673065]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6960492730140686,中立/neutral
gold_00073,"[0.00151732936501503, 0.0001717931154416874, 0.0001307906786678359, 0.0003975962463300675, 0.0013761278241872787, 5.715333827538416e-06, 0.9960607886314392, 0.0003384200972504914, 1.460964881516702e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9960607886314392,难过/sad
gold_00074,"[0.015718378126621246, 0.002228093333542347, 0.0036563037429004908, 0.03633856400847435, 0.2606280446052551, 1.1982766636720044e-06, 0.06387137621641159, 0.6175423264503479, 1.5733103282400407e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.6175423264503479,吃惊/surprised
gold_00075,"[0.9997617602348328, 8.124977284751367e-06, 6.189757641550386e-06, 1.2743616935040336e-05, 9.38339508138597e-05, 4.209805410937406e-07, 8.2799480878748e-05, 3.4142969525419176e-05, 1.2898722978604837e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.9997617602348328,生气/angry
gold_00076,"[0.011143098585307598, 0.02452404610812664, 0.023473313078284264, 0.15376758575439453, 0.5813843607902527, 0.0003775821242015809, 0.06555497646331787, 0.1105332151055336, 0.029241817072033882]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5813843607902527,中立/neutral
gold_00077,"[0.9999371767044067, 7.175843165896367e-06, 1.370175141346408e-06, 4.090840775461402e-06, 1.664163573877886e-05, 2.538550631925318e-07, 2.4201985070249066e-05, 9.004773346532602e-06, 1.4368145784260378e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.9999371767044067,生气/angry
gold_00078,"[0.001053918618708849, 0.00037386242183856666, 0.0034968422260135412, 0.023007584735751152, 0.9422266483306885, 0.00029334446298889816, 0.0012952294200658798, 0.000594210927374661, 0.027658291161060333]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9422266483306885,中立/neutral
gold_00079,"[0.0014276693109422922, 0.00030225777300074697, 0.0002679030585568398, 0.0029918383806943893, 0.9782805442810059, 3.6986469353905704e-07, 0.0005109731573611498, 0.016216818243265152, 1.5903957546470338e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9782805442810059,中立/neutral
gold_00080,"[0.033985767513513565, 0.008258699439466, 0.011493797414004803, 0.025809500366449356, 0.456232488155365, 0.00010226497397525236, 0.3920592963695526, 0.07161205261945724, 0.0004461909702513367]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.456232488155365,中立/neutral
gold_00081,"[0.006416091229766607, 0.0042814938351511955, 0.006797293666750193, 0.06680182367563248, 0.44457530975341797, 2.226796277682297e-05, 0.35231781005859375, 0.11625634133815765, 0.002531633246690035]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.44457530975341797,中立/neutral
gold_00082,"[0.008847701363265514, 0.002659454010426998, 0.004291332792490721, 0.07824390381574631, 0.13384628295898438, 1.316990392297157e-06, 0.03986648470163345, 0.7322003245353699, 4.3170410208404064e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.7322003245353699,吃惊/surprised
gold_00083,"[0.24602438509464264, 0.006783167831599712, 0.006340695545077324, 0.1051369160413742, 0.5259594917297363, 0.0007054323214106262, 0.0930873230099678, 0.015816325321793556, 0.0001462626678403467]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5259594917297363,中立/neutral
gold_00084,"[0.02233157679438591, 0.01146763376891613, 0.005253162235021591, 0.07349344342947006, 0.8351801037788391, 0.0009059730218723416, 0.038195498287677765, 0.010485609993338585, 0.0026870910078287125]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8351801037788391,中立/neutral
gold_00085,"[0.0013293750816956162, 0.0018486148910596967, 0.0026859326753765345, 0.11459791660308838, 0.7826184630393982, 0.00018698276835493743, 0.09265707433223724, 0.003309290623292327, 0.0007663423893973231]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7826184630393982,中立/neutral
gold_00086,"[0.00485360948368907, 0.001977747306227684, 0.0021587610244750977, 0.18284456431865692, 0.5935497879981995, 0.001000574673525989, 0.21002992987632751, 0.0015345924766734242, 0.0020504139829427004]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5935497879981995,中立/neutral
gold_00087,"[0.015988880768418312, 0.00301005644723773, 0.0026549017056822777, 0.02251395396888256, 0.05004691332578659, 8.460831395495916e-07, 0.0941103920340538, 0.8116344213485718, 3.956714499508962e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.8116344213485718,吃惊/surprised
gold_00088,"[5.871338544238824e-07, 1.6336377939296653e-06, 1.1813785931735765e-06, 3.4397935451124795e-06, 0.9999542236328125, 1.0241902600682806e-05, 2.1035692043369636e-05, 8.450463440112799e-09, 7.693116458540317e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999542236328125,中立/neutral
gold_00089,"[0.001312854466959834, 0.00042043504072353244, 0.0012446558102965355, 0.05185556784272194, 0.015780892223119736, 5.50318297598551e-08, 0.019552452489733696, 0.9098236560821533, 9.469662472838536e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9098236560821533,吃惊/surprised
gold_00090,"[0.002348057460039854, 0.00227965391241014, 0.0017976539675146341, 0.7208495140075684, 0.26270467042922974, 0.0002841032110154629, 0.007416239008307457, 0.002240361412987113, 7.968346471898258e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.7208495140075684,开心/happy
gold_00091,"[0.00021220024791546166, 8.853367035044357e-05, 0.0003811311617027968, 0.014273256063461304, 0.9763367176055908, 8.573443324166874e-07, 0.004671447444707155, 0.00401523569598794, 2.0687888536485843e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9763367176055908,中立/neutral
gold_00092,"[0.212075337767601, 0.010155044496059418, 0.010363283567130566, 0.2423006147146225, 0.07008389383554459, 7.91517595644109e-05, 0.21519166231155396, 0.2395317405462265, 0.00021920169820077717]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.2423006147146225,开心/happy
gold_00093,"[2.0681958631030284e-05, 7.551021553808823e-06, 6.448351632570848e-05, 0.0004493712040130049, 0.0030826269648969173, 1.7113269135116127e-11, 0.0003428347408771515, 0.9960322976112366, 8.605745449585811e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9960322976112366,吃惊/surprised
gold_00094,"[0.04582769796252251, 0.003380982670933008, 0.0031424846965819597, 0.011448897421360016, 0.6871163249015808, 0.00010316901898477226, 0.23629334568977356, 0.01242930255830288, 0.0002578315616119653]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6871163249015808,中立/neutral
gold_00095,"[0.8854669332504272, 0.006856427527964115, 0.010711227543652058, 0.003661919152364135, 0.00973428599536419, 0.0011187137570232153, 0.07597131282091141, 0.006256473250687122, 0.0002228297817055136]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.8854669332504272,生气/angry
gold_00096,"[0.0011257859878242016, 0.0005703427013941109, 0.0019013163400813937, 0.010283753275871277, 0.9756864905357361, 1.2523264558694791e-05, 0.0015668212436139584, 0.007643483113497496, 0.0012094564735889435]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9756864905357361,中立/neutral
gold_00097,"[0.1310076266527176, 0.0027306703850626945, 0.0023827531840652227, 0.2730939984321594, 0.5362670421600342, 0.0005563776940107346, 0.0480838418006897, 0.005804238375276327, 7.345694757532328e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5362670421600342,中立/neutral
gold_00098,"[2.331997711735312e-05, 8.51118875289103e-06, 1.8284135876456276e-05, 0.008513843640685081, 0.991340696811676, 8.094902170796558e-08, 2.1229760022833943e-05, 7.406029180856422e-05, 6.456779000352242e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.991340696811676,中立/neutral
gold_00099,"[0.12366762012243271, 0.016059234738349915, 0.012372549623250961, 0.5696325302124023, 0.0578409843146801, 0.00021633082360494882, 0.055003952234983444, 0.16330759227275848, 0.0018991678953170776]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.5696325302124023,开心/happy
gold_00100,"[0.00418877275660634, 0.001393236219882965, 0.001116817002184689, 0.07715553045272827, 0.8784956932067871, 6.28485759079922e-06, 0.012359284795820713, 0.025279270485043526, 5.138143478689017e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8784956932067871,中立/neutral
gold_00101,"[0.0001600884716026485, 9.59056633291766e-05, 5.72622666368261e-05, 0.11063630133867264, 0.8883005976676941, 4.991944024368422e-06, 0.0006539341411553323, 9.0823057689704e-05, 1.2772258628501731e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8883005976676941,中立/neutral
gold_00102,"[0.00046674266923218966, 0.0015483724419027567, 0.0009474185644648969, 0.011931497603654861, 0.9777456521987915, 2.7824480639537796e-05, 0.002134813694283366, 0.003313906490802765, 0.0018837733659893274]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9777456521987915,中立/neutral
gold_00103,"[0.007650662679225206, 0.028255373239517212, 0.002344636246562004, 0.042590223252773285, 0.8894574046134949, 0.00021970026136841625, 0.009995918720960617, 0.01767035201191902, 0.001815740135498345]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8894574046134949,中立/neutral
gold_00104,"[0.0007941814255900681, 0.00022127071861177683, 0.0003773406788241118, 0.0017297017620876431, 0.0109633207321167, 1.7047326764441095e-05, 0.9855953454971313, 0.00030022472492419183, 1.4047047898202436e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9855953454971313,难过/sad
gold_00105,"[0.0013288757763803005, 0.0003601648495532572, 0.0007302627200260758, 0.017446676269173622, 0.010445980355143547, 2.0188153939670883e-05, 0.9681585431098938, 0.0014925017021596432, 1.6829992091516033e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9681585431098938,难过/sad
gold_00106,"[0.03310566768050194, 0.007190370466560125, 0.005458050407469273, 0.25569358468055725, 0.07853877544403076, 7.623162218806101e-06, 0.05264715477824211, 0.5673074722290039, 5.125288225826807e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.5673074722290039,吃惊/surprised
gold_00107,"[0.788566529750824, 0.00018893665401265025, 8.172352681867778e-05, 0.0008693662821315229, 0.0011474508792161942, 3.302426193840802e-05, 0.20896108448505402, 0.00015196841559372842, 4.057683966607328e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.788566529750824,生气/angry
gold_00108,"[2.6750776669359766e-05, 2.906290683313273e-05, 9.641220094636083e-05, 0.00037192925810813904, 0.9990894794464111, 1.6309211332554696e-06, 0.00012780912220478058, 9.131945262197405e-05, 0.00016553979367017746]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9990894794464111,中立/neutral
gold_00109,"[0.001859131851233542, 0.0003043148317374289, 0.000423269608290866, 0.9803783297538757, 0.0036313594318926334, 1.989015117942472e-06, 0.0007198599632829428, 0.012679604813456535, 2.107360387526569e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9803783297538757,开心/happy
gold_00110,"[3.2205871747237325e-08, 9.92625857065832e-08, 5.432080740774836e-08, 0.9999988079071045, 8.551125461053743e-07, 1.5217244353493697e-08, 7.329893492169504e-08, 5.9042669420250604e-08, 5.5501860884987764e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999988079071045,开心/happy
gold_00111,"[1.987731593544595e-06, 1.1515271580719855e-06, 7.768479690639651e-07, 3.691921847348567e-06, 0.9999892711639404, 8.837847076392791e-08, 2.025285994022852e-06, 3.194621172042389e-07, 5.882749292140943e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999892711639404,中立/neutral
gold_00112,"[0.001954666804522276, 0.002513264771550894, 0.0016901782946661115, 0.001541821053251624, 0.0021079392172396183, 4.281400833860971e-05, 0.9835467338562012, 0.0048164608888328075, 0.0017862144159153104]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9835467338562012,难过/sad
